pl_name,pl_hab,pl_orbper,pl_rade,pl_masse,pl_eqt,st_teff,sy_dist
KMT-2021-BLG-0909L b,0,,,400.4637928,,,6480
KMT-2021-BLG-0912L b,0,,,6.92,,,6710
KMT-2021-BLG-1077L b,0,,,69.92224954,,,8240
KMT-2021-BLG-1077L c,0,,,79.45710175,,,8240
KMT-2021-BLG-1105L b,0,,,394.1072247,,,4550
KMT-2021-BLG-1150L b,0,,,279.6889982,,,3800
KMT-2021-BLG-1253L b,0,,,17.42,,,6780
KMT-2021-BLG-1303L b,0,,,120.7747947,,,6280
KMT-2021-BLG-1372L b,0,,,58.95,,,5970
KMT-2021-BLG-1391L b,0,,,4.55,,,5720
KMT-2021-BLG-1547L b,0,,,467.2077583,,,5070
KMT-2021-BLG-1554L b,0,,,38.13940884,,,7680
KMT-2021-BLG-1689L b,0,,,39,,4570,5000
KMT-2021-BLG-1770L b,0,,,6674.396547,,,6920
KMT-2021-BLG-1898L b,0,,,251.0844415,,,6900
KMT-2021-BLG-2010L b,0,,,340.0763955,,,7090
KMT-2021-BLG-2294L b,0,,,22.24798849,,,6860
KMT-2021-BLG-2478L b,0,,,286.0455663,,,2970
KMT-2021-BLG-2609L b,0,,,35.59678158,,,7480
KMT-2022-BLG-0303L b,0,,,163.0459728,,,6570
KMT-2022-BLG-0371L b,0,,,82.63538582,,,7140
KMT-2022-BLG-0440L b,0,,,15.4,,,3500
KMT-2022-BLG-1013L b,0,,,98.52680617,,,7710
KMT-2022-BLG-1790L b,0,,,549.8431441,,,6480
KMT-2022-BLG-2076L b,0,,,279.6889982,,,5570
KMT-2022-BLG-2286L b,0,,,6038.739733,,,7320
KMT-2023-BLG-0119L b,0,,,83.7,,,5410
KMT-2023-BLG-0416L b,0,,,13.34879309,,,6080
KMT-2023-BLG-0469L b,0,,,39.41072247,,,7070
KMT-2023-BLG-0735L b,0,,,38.77506565,,,6390
KMT-2023-BLG-1431L b,0,,,13.4,,,6900
KMT-2023-BLG-1454L b,0,,,200.2318964,,,7220
KMT-2023-BLG-1642L b,0,,,343.2546796,,,6980
KMT-2023-BLG-1743L b,0,,,6356.56814,,,7130
KMT-2023-BLG-1866L b,0,,,3.98,,,6470
KMT-2023-BLG-1896L b,0,,,16.35,,,5490
KMT-2023-BLG-2209L b,0,,,254.2627256,,,5570
KMT-2024-BLG-1044L b,0,,,7.75,,,7140
KMT-2024-BLG-1209L b,0,,,839.0669945,,,3930
KOBE-1 b,0,8.5399,,,594.4,4135,23.9718
KOBE-1 c,0,29.671,,,392.5,4135,23.9718
KOI-12 b,0,17.8552333,16.02887,3178.3,,6820,399.398
KOI-1257 b,0,86.647661,10.54,460.83,511,5520,
KOI-13 b,0,1.763588,16.948008,2949.4624,2550,7650,519.096
KOI-134 b,0,67.1277,12.03844527,346.4329636,659,6160,1159.21
KOI-134 c,0,33.95,,69.92224954,,6160,1159.21
KOI-142 b,0,10.95416,3.78,8.7,,5471,376.863
KOI-142 c,0,22.3395,,198.8,,5471,376.863
KOI-1599.01,0,20.4071345,1.76,,660,5823,1131.64
KOI-1599.02,0,13.6163456,64.05,,755,5823,1131.64
KOI-1783.01,0,134.4628,8.86,71,,5922,865.73
KOI-1783.02,0,284.215,5.44,15,,5922,865.73
KOI-1831 d,0,34.169,1.13,2.23,475,5233,501.574
KOI-1833 d,0,7.684334874,1.95,,586,4397,290.324
KOI-1843.03,0,0.1768913,0.61,8,,3584,134.311
KOI-217 b,0,3.905081985,13.14,,1046,5543,914.699
KOI-2513.01,0,19.00547,2.80224517,7310.053361,,5900,1369.87
KOI-3503 b,0,21.1875846,0.77,,674,6338,887.064
KOI-3503 c,0,31.8245304,0.8,,589,6338,887.064
KOI-351 b,0,7.008151,1.31,,,6080,848.254
KOI-351 c,0,8.719375,1.19,,,6080,848.254
KOI-351 d,0,59.73667,2.87,,,6080,848.254
KOI-351 e,0,91.93913,2.66,,,6080,848.254
KOI-351 f,0,124.9144,2.88,,,6080,848.254
KOI-351 g,0,210.60697,8.1,,,6080,848.254
KOI-351 h,0,331.60059,11.3,,,6080,848.254
KOI-3680 b,0,141.241671,11.09691,613.4119,347,5830,921.986
KOI-4777.01,0,0.412,0.51,99.2,1180,3515,172.245
KOI-4978 b,0,0.941967,0.7,,,5050.28,936.341
KOI-55 b,0,0.240104,0.759,0.44,,27730,1231.02
KOI-55 c,0,0.342887,0.867,0.655,,27730,1231.02
KOI-7368 b,0,6.842939,3.94,,805,5225,264.995
KOI-7913 b,0,24.2783801,2.03,,432,4450,271.277
KOI-94 b,0,3.743208,1.71,10.5,1486,6182,477.052
KOI-94 c,0,10.423648,4.32,15.6,1012,6182,477.052
KOI-94 d,0,22.342989,11.27,106,806,6182,477.052
KOI-94 e,0,54.32031,6.56,35,584,6182,477.052
KOI-984 b,0,4.2881785,4.3,,1022,5295,252.667
KOI-984 c,0,21.512,,209.8,597,5295,252.667
KPS-1 b,0,1.706291,11.54527,346.4347,1459,5165,262.706
Kapteyn c,0,121.54,,,,3550,3.93305
Kepler-10 b,0,0.837495,1.416,4.56,1833,5627,185.506
Kepler-10 c,0,45.294301,2.355,11.4,578,5708,185.506
Kepler-10 d,0,151.06,,,387,5708,185.506
Kepler-100 b,0,6.88734,1.34,4.01,,5837,304.645
Kepler-100 c,0,12.81588378,2.28,,946,5825,304.645
Kepler-100 d,0,35.3331932,1.55,,670,5788,304.645
Kepler-100 e,0,60.888588,,,,,304.645
Kepler-1000 b,0,120.0181272,4.67,,501,6749,1115.62
Kepler-1001 b,0,14.30511983,3.11,,695,5735,928.978
Kepler-1001 c,0,9.18186435,1.55,,806,5735,928.978
Kepler-1002 b,0,4.336429331,1.63,,1428,6099,408.303
Kepler-1003 b,0,3.554856338,1.29,,1157,6068,941.902
Kepler-1004 b,0,5.28789787,7.09,,1662,4992,1152.68
Kepler-1005 b,0,6.49801525,1.52,,1027,5718,567.806
Kepler-1006 b,0,19.76172042,2.46,,791,6327,
Kepler-1007 b,0,5.185002073,1.17,,652,4325,
Kepler-1008 b,0,12.43931193,2.83,,927,5108,282.565
Kepler-1009 b,0,11.35011917,2.08,,445,3901,355.019
Kepler-101 b,0,3.4876812,5.77,51.1,1513,5667,927.981
Kepler-101 c,0,6.02976,1.25,3.78,1413,5667,927.981
Kepler-1010 b,0,34.2685741,2.44,,477,5083,579.273
Kepler-1011 b,0,5.753221974,3.05,,920,5445,736.779
Kepler-1012 b,0,5.50860439,1.29,,931,5451,411.077
Kepler-1013 b,0,18.93054959,4.7,,766,5015,422.246
Kepler-1014 b,0,16.57110363,2.21,,619,5484,624.8
Kepler-1015 b,0,16.00496657,3.71,,1040,6384,739.357
Kepler-1016 b,0,1.954525966,2.38,,1540,5741,1402.82
Kepler-1016 c,0,105.6551369,3.5,,392,6060,1402.82
Kepler-1017 b,0,7.23400469,3.08,,1047,5579,552.058
Kepler-1018 b,0,49.1013514,2.72,,477,5807,1010.01
Kepler-1019 b,0,1.411229847,1.36,,1049,4350,194.182
Kepler-102 b,0,5.286965,0.46,1.1,857,4909,107.796
Kepler-102 c,0,7.071392,0.567,1.7,777,4909,107.796
Kepler-102 d,0,10.311767,1.154,3,686,4909,107.796
Kepler-102 e,0,16.1456994,2.17,4.7,590,4909,107.796
Kepler-102 f,0,27.453592,0.861,4.3,495,4909,107.796
Kepler-1020 b,0,96.9151496,2.01,,313,5229,415.358
Kepler-1021 b,0,13.47469571,2.07,,643,5413,810.082
Kepler-1022 b,0,10.99469878,2.02,,512,4302,420.042
Kepler-1023 b,0,62.1385979,5.14,,524,5123,694.175
Kepler-1024 b,0,66.4162133,3.77,,376,5387,1087.4
Kepler-1025 b,0,37.3229493,1.64,,568,6253,803.776
Kepler-1026 b,0,36.5157639,2.55,,425,4847,351.239
Kepler-1027 b,0,1.907805199,1.9,,1859,5537,405.104
Kepler-1028 b,0,2.51462432,1.31,,1223,5679,607.916
Kepler-1029 b,0,4.417696479,1.2,,852,4911,366.656
Kepler-103 b,0,15.9653287,3.486,9.8,973,6009,494.832
Kepler-103 c,0,179.60978,5.45,38,434,6009,494.832
Kepler-1030 b,0,19.32952416,2.52,,534,5023,758.702
Kepler-1031 b,0,1.226223959,1,,2024,5855,682.882
Kepler-1032 b,0,3.290117953,1.53,,802,4484,673.01
Kepler-1033 b,0,7.56052209,2.4,,914,5895,1455.5
Kepler-1034 b,0,12.12400943,2.27,,663,5280,654.549
Kepler-1035 b,0,2.714077555,1,,1228,5709,562.116
Kepler-1036 b,0,122.8808058,2.91,,336,5650,489.435
Kepler-1037 b,0,1.063788673,1.61,,1652,5265,446.914
Kepler-1038 b,0,148.4603382,3.27,,293,5463,584.136
Kepler-1038 c,0,7.12768673,1.17,,805,5463,584.136
Kepler-1039 b,0,0.934884242,3.48,,2081,4777,306.91
Kepler-104 b,0,11.42754563,3.08,,972,5755,400.785
Kepler-104 c,0,23.66836427,3.06,,763,5755,400.785
Kepler-104 d,0,51.75529576,3.41,,588,5755,400.785
Kepler-1040 b,0,201.1214,1.84,,297,5804,482.119
Kepler-1041 b,0,24.7576421,2.59,,644,6106,1485.82
Kepler-1042 b,0,10.13202575,1.73,,574,4777,
Kepler-1043 b,0,38.505224,2.45,,532,5974,903.332
Kepler-1044 b,0,6.77408868,2.61,,1064,6217,1278.96
Kepler-1045 b,0,26.41045478,2.4,,514,5443,942.485
Kepler-1046 b,0,14.37508035,1.61,,776,6063,721.534
Kepler-1047 b,0,56.1886436,2.56,,503,5700,817.647
Kepler-1047 c,0,3.18897601,0.79,,1219,5798,817.647
Kepler-1048 b,0,6.92101021,1.36,,620,4461,556.006
Kepler-1049 b,0,3.273460736,0.87,,620,3809,162.006
Kepler-105 b,0,5.4122,4.81,,1418,6397,459.223
Kepler-105 c,0,7.12592,1.44,5.6,,5933,459.223
Kepler-1050 b,0,15.3787546,1.51,,786,6086,490.488
Kepler-1050 c,0,21.1284569,1.4,,707,6086,490.488
Kepler-1051 b,0,25.96200249,2.45,,795,6784,829.343
Kepler-1052 b,0,34.8536903,2.4,,522,5818,943.444
Kepler-1052 c,0,180.921729,2.3,,302,5818,943.444
Kepler-1053 b,0,2.41434868,0.97,,953,4507,151.129
Kepler-1054 b,0,4.30655689,1.99,,1177,6108,1090.51
Kepler-1055 b,0,2.295036233,1.09,,1290,5750,389.397
Kepler-1056 b,0,27.495606,2.32,,590,5657,982.51
Kepler-1057 b,0,14.08827448,2.75,,724,5853,1201.82
Kepler-1058 b,0,110.96546,2.12,,239,4441,491.997
Kepler-1059 b,0,3.764191048,1.74,,909,5065,713.167
Kepler-106 b,0,6.16491696,0.85,,1035,5881,444.322
Kepler-106 c,0,13.5708,2.5,10.44,,5858,444.322
Kepler-106 d,0,23.9802348,0.99,,658,5881,444.322
Kepler-106 e,0,43.8445,2.56,11.17,,5858,444.322
Kepler-1060 b,0,46.8779367,2.39,,517,5790,946.565
Kepler-1061 b,0,2.757977384,1.69,,1332,5919,543.375
Kepler-1062 b,0,9.30413878,1.67,,583,4458,397.455
Kepler-1063 b,0,14.07971466,1.15,,694,5568,343.226
Kepler-1064 b,0,16.54080322,1.26,,537,5094,
Kepler-1065 b,0,3.609313059,3.26,,1092,5668,1122.48
Kepler-1065 c,0,2.37030743,1.56,,1256,5668,1122.48
Kepler-1066 b,0,1.931559839,2.55,,1513,5642,344.251
Kepler-1067 b,0,0.762129261,0.7,,1792,5614,667.693
Kepler-1067 c,0,5.42587228,1.33,,931,5614,667.693
Kepler-1068 b,0,16.92344113,3.63,,735,6063,1473.61
Kepler-1069 b,0,23.8990296,2.02,,693,5790,695.967
Kepler-107 b,0,3.1800218,1.536,3.51,1593,5854,525.997
Kepler-107 c,0,4.901452,1.597,9.39,1379,5854,525.997
Kepler-107 d,0,7.95839,0.86,3.8,1173,5854,525.997
Kepler-107 e,0,14.749143,2.903,14.1,955,5854,525.997
Kepler-1070 b,0,6.2216147,1.79,,1276,6616,939.001
Kepler-1071 b,0,6.1799844,1.47,,661,4932,1042.27
Kepler-1072 b,0,1.569066598,1.68,,1849,5821,982.716
Kepler-1073 b,0,8.67888593,1.95,,816,5741,809.897
Kepler-1073 c,0,4.02582254,1.38,,1055,5741,809.897
Kepler-1073 d,0,2.50475282,1.48,,1369,5509,809.897
Kepler-1074 b,0,5.94566534,1.16,,548,3900,250.817
Kepler-1075 b,0,1.52373073,1.26,,818,3746,291.275
Kepler-1076 b,0,6.14727918,0.81,,770,4996,
Kepler-1077 b,0,34.3511874,2.64,,576,6091,1101.42
Kepler-1078 b,0,3.00725242,1.61,,1125,5674,2481.71
Kepler-1079 b,0,13.24503188,3.14,,1152,5750,591.098
Kepler-108 b,0,49.18394922,8.97,,706,5854,338.732
Kepler-108 c,0,190.3200468,7.78,,426,5626,338.732
Kepler-1080 b,0,77.2550726,3.7,,548,6564,1382.82
Kepler-1081 b,0,3.856918547,1.88,,1385,5477,420.215
Kepler-1082 b,0,1.543206604,0.8,,1535,6081,739.557
Kepler-1083 b,0,33.4177993,3.22,,449,5142,902.633
Kepler-1084 b,0,2.05333679,1.14,,1859,6403,405.533
Kepler-1085 b,0,219.3217528,6.43,,313,6063,1364.53
Kepler-1085 c,0,56.777229,3.12,,491,6063,1364.53
Kepler-1086 b,0,18.78425728,2.27,,415,4137,466.084
Kepler-1086 c,0,161.515617,2.88,,211,4243,466.084
Kepler-1087 b,0,0.693842855,0.82,,2135,5582,362.623
Kepler-1088 b,0,23.12748644,1.36,,672,5930,280.629
Kepler-1089 b,0,5.132486123,1.69,,584,3879,259.328
Kepler-109 b,0,6.4816307,2.49,4.9,1276,5950,474.861
Kepler-109 c,0,21.22265,2.65,8.2,859,5950,474.861
Kepler-1090 b,0,198.680179,2.51,,288,5403,858.77
Kepler-1090 c,0,42.4267342,3.08,,482,5403,858.77
Kepler-1091 b,0,1.434741564,1.09,,1426,5672,914.299
Kepler-1092 b,0,58.6017925,2.15,,508,6250,981.233
Kepler-1093 b,0,25.0824626,2.03,,776,6429,1072.88
Kepler-1093 c,0,89.722292,2.08,,508,6429,1072.88
Kepler-1094 b,0,78.1000231,2.65,,447,6153,1291.01
Kepler-1095 b,0,4.27103727,1.22,,1108,5984,792.522
Kepler-1096 b,0,2.892217506,1.17,,771,4156,377.976
Kepler-1097 b,0,187.747029,3.12,,267,5303,719.802
Kepler-1098 b,0,2.543072855,1.13,,1280,5753,1049.19
Kepler-1099 b,0,2.168452593,3.11,,1557,6153,1022.8
Kepler-11 b,0,10.30375,1.97,4.3,,5680,646.346
Kepler-11 c,0,13.0241,2.87,2.9,,5663,646.346
Kepler-11 d,0,22.68719,3.43,6.1,,5680,646.346
Kepler-11 e,0,31.9996,4.19,8,,5663,646.346
Kepler-11 f,0,46.68876,2.61,2.3,,5680,646.346
Kepler-11 g,0,118.37774,3.66,300,,5680,646.346
Kepler-110 b,0,12.69105209,2.96,,1067,5887,586.531
Kepler-110 c,0,31.71982498,3.54,,786,5887,586.531
Kepler-1100 b,0,6.42200058,1.28,,1036,6201,693.618
Kepler-1101 b,0,81.3153052,2.55,,393,5325,742.473
Kepler-1102 b,0,51.3285623,3.13,,546,6119,1246.05
Kepler-1103 b,0,19.79191978,2.04,,732,6277,1331.92
Kepler-1104 b,0,5.03728015,1.07,,1256,6452,530.658
Kepler-1105 b,0,4.421572182,1.92,,697,4189,318.004
Kepler-1106 b,0,1.252752174,1.39,,1775,6231,1090.7
Kepler-1107 b,0,0.571038518,1.38,,1879,5203,428.798
Kepler-1108 b,0,4.51005748,1.39,,972,5559,767.701
Kepler-1109 b,0,37.6467384,1.77,,508,5758,685.087
Kepler-111 b,0,3.341802938,1.75,,1311,5906,657.223
Kepler-111 c,0,224.77833,7.0840758,222.4798849,352.2,5914,657.223
Kepler-1110 b,0,9.69312032,2.34,,608,4818,726.828
Kepler-1111 b,0,8.79617863,1.88,,939,6140,841.536
Kepler-1112 b,0,14.36267939,2.55,,935,6661,1671.28
Kepler-1113 b,0,42.3004954,2.32,,520,5749,1073.88
Kepler-1114 b,0,14.97435694,1.5,,696,5470,418.417
Kepler-1115 b,0,23.5540725,2.17,,1381,9565,983.245
Kepler-1116 b,0,41.6977827,2.37,,489,5737,1008.57
Kepler-1117 b,0,4.79029482,1.01,,938,5412,568.487
Kepler-1118 b,0,38.6715075,2.56,,502,5432,888.325
Kepler-1119 b,0,8.3265153,1.68,,938,6057,1757.23
Kepler-112 b,0,8.408876951,2.72,,914,5763,513.206
Kepler-112 c,0,28.5742692,2.32,,538,5551,513.206
Kepler-1120 b,0,2.949029052,1.51,,1028,4983,615.231
Kepler-1121 b,0,13.15141081,1.7,,987,6331,482.047
Kepler-1122 b,0,42.1917357,2.01,,479,5674,1230.42
Kepler-1123 b,0,4.3394569,2.11,,1061,5330,704.323
Kepler-1124 b,0,2.852348975,1.79,,631,3694,289.899
Kepler-1125 b,0,17.6700642,1.58,,646,5792,2011.41
Kepler-1126 b,0,108.593113,1.68,,374,5678,635.736
Kepler-1126 c,0,199.664537,1.54,,306,6106,635.736
Kepler-1127 b,0,5.12330347,1.58,,907,5510,842.459
Kepler-1128 b,0,61.6174528,3.36,,424,5480,1083.41
Kepler-1129 b,0,24.3397804,2.98,,690,6240,1183.88
Kepler-1129 c,0,76.5369531,3.73,,503,5596,1183.88
Kepler-113 b,0,4.754,1.82,11.7,,4725,262.351
Kepler-113 c,0,8.925076369,2.54,,624,4591,262.351
Kepler-1130 b,0,5.45298175,0.86,,916,5406,249.343
Kepler-1130 c,0,3.266612036,0.66,,1086,5406,249.343
Kepler-1130 d,0,4.27225316,0.65,,993,5406,249.343
Kepler-1131 b,0,3.53232449,1.44,,1189,5957,1030.7
Kepler-1132 b,0,62.8916228,2.06,,371,5314,867.931
Kepler-1133 b,0,11.55562343,1.72,,720,5627,753.135
Kepler-1134 b,0,17.13263989,2.6,,613,5489,944.445
Kepler-1135 b,0,76.957857,1.99,,451,5878,1314.64
Kepler-1136 b,0,2.361724472,1.53,,922,4478,491.406
Kepler-1137 b,0,23.9210408,3.01,,1020,7121,921.778
Kepler-1138 b,0,3.17060005,1.66,,1200,5725,872.328
Kepler-1139 b,0,0.813166719,1.03,,1613,5285,495.156
Kepler-114 b,0,5.188563677,1,,586,3980,259.533
Kepler-114 c,0,8.041331208,1.28,,507,3983,259.533
Kepler-114 d,0,11.77617931,1.95,,447,3983,259.533
Kepler-1140 b,0,24.0862707,2.93,,500,4973,656.48
Kepler-1141 b,0,2.344511944,0.86,,1490,5915,393.642
Kepler-1142 b,0,18.3027248,1.22,,629,5692,1273.51
Kepler-1143 b,0,2.888904439,1.68,,976,4895,555.189
Kepler-1143 c,0,210.631486,3.23,,234,4895,555.189
Kepler-1144 b,0,17.14647302,1.81,,686,5978,1140.57
Kepler-1145 b,0,3.97076766,1.45,,957,5178,691.961
Kepler-1146 b,0,2.352265797,1.35,,1027,4816,703.038
Kepler-1147 b,0,10.62784997,2.3,,871,6082,1657.36
Kepler-1148 b,0,1.104462494,1.6,,1397,5002,625.692
Kepler-1149 b,0,3.73090026,1.48,,1128,5709,1217.73
Kepler-115 b,0,2.403643296,0.99,,1459,5977,623.609
Kepler-115 c,0,8.99088871,2.31,,939,5977,623.609
Kepler-1150 b,0,2.787868386,2.41,,1432,4827,358.518
Kepler-1151 b,0,65.6480892,3.93,,485,5565,682.436
Kepler-1152 b,0,1.646801908,0.91,,840,3900,215.233
Kepler-1153 b,0,1.755843555,1.94,,1343,5569,1119.49
Kepler-1154 b,0,5.1856142,1.67,,1118,6163,1460.1
Kepler-1154 c,0,8.45805119,2.52,,1117,6172,1460.1
Kepler-1155 b,0,33.469743,2.15,,609,5912,1128.72
Kepler-1156 b,0,11.89520436,1.33,,787,5649,691.331
Kepler-1157 b,0,4.45743164,0.96,,732,4487,342.144
Kepler-1158 b,0,13.5396293,1.55,,952,6398,1484.25
Kepler-1159 b,0,22.70816791,1.82,,677,6170,1213.71
Kepler-116 b,0,5.968724048,3.26,,1251,6122,955.168
Kepler-116 c,0,13.071489,1.85,,912,6484,955.168
Kepler-1160 b,0,7.97034958,1.97,,842,5782,1077.63
Kepler-1161 b,0,10.71253475,2.02,,485,4175,547.726
Kepler-1162 b,0,32.5635249,2.05,,490,5225,940.211
Kepler-1162 c,0,59.284064,1.81,,401,5225,940.211
Kepler-1163 b,0,6.11786898,0.88,,1150,6444,478.647
Kepler-1164 b,0,3.97599768,1.22,,982,5211,431.622
Kepler-1165 b,0,9.47850818,1.47,,946,6249,1575.2
Kepler-1165 c,0,29.9686052,2,,647,6224,1575.2
Kepler-1166 b,0,33.2406882,1.94,,563,5605,634.906
Kepler-1167 b,0,1.003933739,1.7,,1421,4949,820.905
Kepler-1168 b,0,55.8224775,2.13,,379,5162,752.666
Kepler-1169 b,0,6.11009134,0.99,,1123,5971,522.823
Kepler-117 b,0,18.7959228,8.059,29.875,984,6150,1455.57
Kepler-117 c,0,50.790391,12.341,584.78,704,6150,1455.57
Kepler-1170 b,0,9.98969327,2.6,,704,5256,1050.45
Kepler-1171 b,0,1.44259224,2.73,,2700,7216,573
Kepler-1172 b,0,26.0204423,3.26,,586,5806,1306.53
Kepler-1173 b,0,0.7698536,0.91,,1643,5178,377.06
Kepler-1174 b,0,6.89226333,2.13,,1156,5862,1408.75
Kepler-1175 b,0,37.94563,3.01,,516,5870,1121.89
Kepler-1176 b,0,24.1738579,1.9,,552,5534,864.699
Kepler-1177 b,0,106.247547,1.99,,397,5968,1299.97
Kepler-1178 b,0,31.8055128,0.63,,378,4729,482.287
Kepler-1179 b,0,2.685057492,1.34,,1137,5266,415.205
Kepler-118 b,0,7.51849479,1.67,,861,5275,574.228
Kepler-118 c,0,20.17202387,7.19,,619,5275,574.228
Kepler-1180 b,0,16.8601286,1.67,,765,6205,1596.8
Kepler-1181 b,0,4.89337519,1.57,,1358,6680,938.417
Kepler-1181 c,0,8.93490815,1.57,,1111,6680,938.417
Kepler-1182 b,0,11.17392077,1.64,,796,5911,1545.39
Kepler-1183 b,0,28.5057189,2.43,,555,5712,1919.19
Kepler-1184 b,0,53.5991459,2.49,,529,6319,1157.84
Kepler-1185 b,0,104.3519624,1.39,,355,5650,459.273
Kepler-1186 b,0,16.07673148,2.14,,724,5957,1337.25
Kepler-1187 b,0,18.87058705,2.67,,701,6103,1020.53
Kepler-1188 b,0,17.1369543,2.17,,781,6217,1717.48
Kepler-1189 b,0,3.78861833,1.23,,1158,5560,782.852
Kepler-119 b,0,2.422084448,3.6,,1214,5588,701.996
Kepler-119 c,0,4.12512093,0.9,,1017,5588,701.996
Kepler-1190 b,0,10.45843441,1.26,,601,4702,342.509
Kepler-1191 b,0,5.60014851,1.52,,893,5477,955.536
Kepler-1192 b,0,25.2034787,2.57,,600,5831,1304.19
Kepler-1193 b,0,2.832652134,1.13,,1375,6072,802.116
Kepler-1194 b,0,16.22371307,1.84,,783,5851,757.382
Kepler-1195 b,0,8.49640437,2.14,,702,5093,918.566
Kepler-1196 b,0,66.1849031,2.01,,431,5893,922.333
Kepler-1197 b,0,2.03231845,1.15,,975,4555,486.94
Kepler-1198 b,0,7.68478504,1.47,,830,5344,743.03
Kepler-1199 b,0,15.0447198,1.08,,791,5934,563.493
Kepler-12 b,0,4.4379629,19.660586,137.30256,1480,5947,881.386
Kepler-120 b,0,6.312503728,2.06,,576,4096,388.63
Kepler-120 c,0,12.79455062,1.64,,455,4096,388.63
Kepler-1200 b,0,1.118549717,1.05,,1182,4493,588.715
Kepler-1201 b,0,15.18725932,1.92,,789,6136,944.241
Kepler-1202 b,0,28.6851324,2.4,,546,5722,1175.38
Kepler-1203 b,0,0.588001053,0.99,,1188,3814,317.022
Kepler-1204 b,0,85.7350285,3.14,,448,6096,1175.22
Kepler-1205 b,0,1.078389713,1.98,,1667,5325,698.485
Kepler-1206 b,0,1.216997663,1.64,,1315,4859,762.019
Kepler-1207 b,0,13.6823798,1.43,,802,6102,1754.19
Kepler-1208 b,0,11.08507637,2.42,,665,5080,825.176
Kepler-1209 b,0,25.369116,1.48,,775,6344,505.531
Kepler-121 b,0,3.177414418,2.47,,1008,5316,510.523
Kepler-121 c,0,41.0081183,2.69,,430,5316,510.523
Kepler-1210 b,0,8.07124073,1.56,,856,5766,1176.53
Kepler-1211 b,0,11.01816836,2.69,,840,6075,1826.53
Kepler-1212 b,0,12.94130146,1.77,,795,6119,1316.57
Kepler-1213 b,0,5.349791,1.29,,1156,6074,807.812
Kepler-1214 b,0,18.82634264,2.49,,591,5215,729.227
Kepler-1215 b,0,4.76702759,1.19,,1046,5629,661.022
Kepler-1216 b,0,4.37034536,1.46,,1155,6063,1258.36
Kepler-1217 b,0,2.032325072,1.91,,1541,6156,1347.71
Kepler-1218 b,0,22.9221266,1.36,,684,5897,840.503
Kepler-1219 b,0,16.10467749,1.32,,825,6053,880.895
Kepler-122 b,0,5.76616658,1.84,,1040,6103,1027.45
Kepler-122 c,0,12.46599556,4.66,,804,6103,1027.45
Kepler-122 d,0,21.5878875,1.52,,670,6103,1027.45
Kepler-122 e,0,37.9963981,1.93,,555,6103,1027.45
Kepler-122 f,0,56.2587885,1.81,,487,6103,1027.45
Kepler-1220 b,0,7.42693741,1.37,,923,5745,961.907
Kepler-1221 b,0,12.00096042,1.61,,632,5195,913.65
Kepler-1222 b,0,1.916940872,0.89,,1246,5083,415.218
Kepler-1223 b,0,16.301259,1.31,,557,4875,459.957
Kepler-1224 b,0,13.32351601,1.11,,852,6282,559.598
Kepler-1225 b,0,7.01075434,1.57,,1046,6341,1347.52
Kepler-1226 b,0,17.2923453,1.36,,734,6184,1125.72
Kepler-1227 b,0,94.2887577,2.16,,393,5799,623.706
Kepler-1228 b,0,0.577369579,1.47,,1768,5256,515.453
Kepler-123 b,0,17.23231686,2.51,,774,6086,1021.66
Kepler-123 c,0,26.6951659,1.31,,669,6086,1021.66
Kepler-1230 b,0,9.95661537,2.85,,946,6165,1364.22
Kepler-1231 b,0,10.41725184,1.29,,808,5851,987.237
Kepler-1232 b,0,26.7839183,2.12,,583,5495,632.865
Kepler-1233 b,0,45.126216,2.32,,604,6499,1178.7
Kepler-1234 b,0,11.94014029,2.87,,634,5072,916.749
Kepler-1235 b,0,4.16055856,0.68,,986,5492,540.604
Kepler-1236 b,0,31.0572947,1.85,,480,5395,999.64
Kepler-1237 b,0,84.5733346,2.59,,366,5418,1064.31
Kepler-1238 b,0,4.14787559,1.57,,1309,6337,1632.13
Kepler-1239 b,0,5.19103699,1.92,,1183,6321,2140.6
Kepler-124 b,0,3.41045424,0.8,,931,5196,420.046
Kepler-124 c,0,13.82139306,2.2,,584,5196,420.046
Kepler-124 d,0,30.9507608,1.26,,446,5196,420.046
Kepler-1240 b,0,4.8663815,1.14,,1052,5658,862.186
Kepler-1241 b,0,18.5525701,2.73,,614,5561,968.722
Kepler-1242 b,0,13.62801048,3.28,,639,5052,687.615
Kepler-1243 b,0,16.8320729,1.64,,685,5772,758.17
Kepler-1244 b,0,3.70429015,1.45,,1839,6732,1075.81
Kepler-1245 b,0,4.35407371,1.63,,1043,5455,805.936
Kepler-1245 c,0,2.936584681,1.64,,1189,5455,805.936
Kepler-1246 b,0,11.32269749,1.51,,554,4563,436.505
Kepler-1247 b,0,13.71220213,2.4,,679,5561,1045.92
Kepler-1248 b,0,7.46718958,1.04,,1035,6161,593.026
Kepler-1249 b,0,24.3347127,1.82,,647,6091,1904.54
Kepler-125 b,0,4.164383815,2.71,,596,3810,183.365
Kepler-125 c,0,5.77442209,0.85,,535,3810,183.365
Kepler-1250 b,0,2.607543834,2.19,,1444,6173,2126.85
Kepler-1251 b,0,45.0909201,2.44,,487,5790,902.204
Kepler-1252 b,0,15.0540329,1.27,,665,5475,648.979
Kepler-1253 b,0,68.8861915,1.25,,478,5995,514.524
